prompt,path,temp,kl
2,knowledge/02.txt,0.8700,0.024937
2,knowledge/02.txt,0.8800,0.026492
2,knowledge/02.txt,0.8900,0.028088
2,knowledge/02.txt,0.9000,0.029725
3,knowledge/03.txt,0.5100,0.007007
3,knowledge/03.txt,0.5200,0.006089
3,knowledge/03.txt,0.5300,0.005292
3,knowledge/03.txt,0.5400,0.004609
3,knowledge/03.txt,0.5500,0.004034
3,knowledge/03.txt,0.5600,0.003562
3,knowledge/03.txt,0.5700,0.003188
3,knowledge/03.txt,0.5800,0.002907
3,knowledge/03.txt,0.5900,0.002715
3,knowledge/03.txt,0.6000,0.002608
3,knowledge/03.txt,0.6100,0.002583
3,knowledge/03.txt,0.6200,0.002635
3,knowledge/03.txt,0.6300,0.002761
3,knowledge/03.txt,0.6400,0.002959
3,knowledge/03.txt,0.6500,0.003225
3,knowledge/03.txt,0.6600,0.003558
3,knowledge/03.txt,0.6700,0.003953
3,knowledge/03.txt,0.6800,0.004410
3,knowledge/03.txt,0.6900,0.004926
3,knowledge/03.txt,0.7000,0.005498
3,knowledge/03.txt,0.7100,0.006126
3,knowledge/03.txt,0.7200,0.006806
3,knowledge/03.txt,0.7300,0.007538
3,knowledge/03.txt,0.7400,0.008320
3,knowledge/03.txt,0.7500,0.009150
3,knowledge/03.txt,0.7600,0.010027
3,knowledge/03.txt,0.7700,0.010950
3,knowledge/03.txt,0.7800,0.011917
3,knowledge/03.txt,0.7900,0.012927
3,knowledge/03.txt,0.8000,0.013979
3,knowledge/03.txt,0.8100,0.015073
3,knowledge/03.txt,0.8200,0.016206
3,knowledge/03.txt,0.8300,0.017380
3,knowledge/03.txt,0.8400,0.018591
3,knowledge/03.txt,0.8500,0.019841
3,knowledge/03.txt,0.8600,0.021127
3,knowledge/03.txt,0.8700,0.022450
3,knowledge/03.txt,0.8800,0.023809
3,knowledge/03.txt,0.8900,0.025203
3,knowledge/03.txt,0.9000,0.026632
4,knowledge/04.txt,0.5100,0.005350
4,knowledge/04.txt,0.5200,0.004552
4,knowledge/04.txt,0.5300,0.003862
4,knowledge/04.txt,0.5400,0.003276
4,knowledge/04.txt,0.5500,0.002789
4,knowledge/04.txt,0.5600,0.002395
4,knowledge/04.txt,0.5700,0.002090
4,knowledge/04.txt,0.5800,0.001870
4,knowledge/04.txt,0.5900,0.001731
4,knowledge/04.txt,0.6000,0.001669
4,knowledge/04.txt,0.6100,0.001681
4,knowledge/04.txt,0.6200,0.001764
4,knowledge/04.txt,0.6300,0.001914
4,knowledge/04.txt,0.6400,0.002130
4,knowledge/04.txt,0.6500,0.002408
4,knowledge/04.txt,0.6600,0.002747
4,knowledge/04.txt,0.6700,0.003143
4,knowledge/04.txt,0.6800,0.003595
4,knowledge/04.txt,0.6900,0.004101
4,knowledge/04.txt,0.7000,0.004659
4,knowledge/04.txt,0.7100,0.005267
4,knowledge/04.txt,0.7200,0.005924
4,knowledge/04.txt,0.7300,0.006628
4,knowledge/04.txt,0.7400,0.007378
4,knowledge/04.txt,0.7500,0.008173
4,knowledge/04.txt,0.7600,0.009010
4,knowledge/04.txt,0.7700,0.009890
4,knowledge/04.txt,0.7800,0.010811
4,knowledge/04.txt,0.7900,0.011771
4,knowledge/04.txt,0.8000,0.012771
4,knowledge/04.txt,0.8100,0.013809
4,knowledge/04.txt,0.8200,0.014884
4,knowledge/04.txt,0.8300,0.015996
4,knowledge/04.txt,0.8400,0.017144
4,knowledge/04.txt,0.8500,0.018328
4,knowledge/04.txt,0.8600,0.019546
4,knowledge/04.txt,0.8700,0.020798
4,knowledge/04.txt,0.8800,0.022084
4,knowledge/04.txt,0.8900,0.023403
4,knowledge/04.txt,0.9000,0.024755
5,knowledge/05.txt,0.5100,0.006725
5,knowledge/05.txt,0.5200,0.005834
5,knowledge/05.txt,0.5300,0.005063
5,knowledge/05.txt,0.5400,0.004405
5,knowledge/05.txt,0.5500,0.003856
5,knowledge/05.txt,0.5600,0.003409
5,knowledge/05.txt,0.5700,0.003060
5,knowledge/05.txt,0.5800,0.002805
5,knowledge/05.txt,0.5900,0.002640
5,knowledge/05.txt,0.6000,0.002559
5,knowledge/05.txt,0.6100,0.002561
5,knowledge/05.txt,0.6200,0.002641
5,knowledge/05.txt,0.6300,0.002797
5,knowledge/05.txt,0.6400,0.003025
5,knowledge/05.txt,0.6500,0.003323
5,knowledge/05.txt,0.6600,0.003688
5,knowledge/05.txt,0.6700,0.004118
5,knowledge/05.txt,0.6800,0.004611
5,knowledge/05.txt,0.6900,0.005164
5,knowledge/05.txt,0.7000,0.005776
5,knowledge/05.txt,0.7100,0.006445
5,knowledge/05.txt,0.7200,0.007169
5,knowledge/05.txt,0.7300,0.007947
5,knowledge/05.txt,0.7400,0.008777
5,knowledge/05.txt,0.7500,0.009658
5,knowledge/05.txt,0.7600,0.010588
5,knowledge/05.txt,0.7700,0.011566
5,knowledge/05.txt,0.7800,0.012592
5,knowledge/05.txt,0.7900,0.013664
5,knowledge/05.txt,0.8000,0.014781
5,knowledge/05.txt,0.8100,0.015942
5,knowledge/05.txt,0.8200,0.017146
5,knowledge/05.txt,0.8300,0.018394
5,knowledge/05.txt,0.8400,0.019683
5,knowledge/05.txt,0.8500,0.021014
5,knowledge/05.txt,0.8600,0.022386
5,knowledge/05.txt,0.8700,0.023797
5,knowledge/05.txt,0.8800,0.025249
5,knowledge/05.txt,0.8900,0.026739
5,knowledge/05.txt,0.9000,0.028269
6,knowledge/06.txt,0.5100,0.003530
6,knowledge/06.txt,0.5200,0.003032
6,knowledge/06.txt,0.5300,0.002602
6,knowledge/06.txt,0.5400,0.002235
6,knowledge/06.txt,0.5500,0.001929
6,knowledge/06.txt,0.5600,0.001681
6,knowledge/06.txt,0.5700,0.001488
6,knowledge/06.txt,0.5800,0.001347
6,knowledge/06.txt,0.5900,0.001256
6,knowledge/06.txt,0.6000,0.001213
6,knowledge/06.txt,0.6100,0.001216
6,knowledge/06.txt,0.6200,0.001263
6,knowledge/06.txt,0.6300,0.001351
6,knowledge/06.txt,0.6400,0.001480
6,knowledge/06.txt,0.6500,0.001648
6,knowledge/06.txt,0.6600,0.001853
6,knowledge/06.txt,0.6700,0.002094
6,knowledge/06.txt,0.6800,0.002369
6,knowledge/06.txt,0.6900,0.002678
6,knowledge/06.txt,0.7000,0.003020
6,knowledge/06.txt,0.7100,0.003392
6,knowledge/06.txt,0.7200,0.003795
6,knowledge/06.txt,0.7300,0.004227
6,knowledge/06.txt,0.7400,0.004688
6,knowledge/06.txt,0.7500,0.005176
6,knowledge/06.txt,0.7600,0.005692
6,knowledge/06.txt,0.7700,0.006233
6,knowledge/06.txt,0.7800,0.006801
6,knowledge/06.txt,0.7900,0.007393
6,knowledge/06.txt,0.8000,0.008010
6,knowledge/06.txt,0.8100,0.008650
6,knowledge/06.txt,0.8200,0.009314
6,knowledge/06.txt,0.8300,0.010002
6,knowledge/06.txt,0.8400,0.010711
6,knowledge/06.txt,0.8500,0.011443
6,knowledge/06.txt,0.8600,0.012197
6,knowledge/06.txt,0.8700,0.012973
6,knowledge/06.txt,0.8800,0.013770
6,knowledge/06.txt,0.8900,0.014588
6,knowledge/06.txt,0.9000,0.015427
7,knowledge/07.txt,0.5100,0.007520
7,knowledge/07.txt,0.5200,0.006490
7,knowledge/07.txt,0.5300,0.005603
7,knowledge/07.txt,0.5400,0.004850
7,knowledge/07.txt,0.5500,0.004226
7,knowledge/07.txt,0.5600,0.003724
7,knowledge/07.txt,0.5700,0.003337
7,knowledge/07.txt,0.5800,0.003061
7,knowledge/07.txt,0.5900,0.002890
7,knowledge/07.txt,0.6000,0.002820
7,knowledge/07.txt,0.6100,0.002845
7,knowledge/07.txt,0.6200,0.002963
7,knowledge/07.txt,0.6300,0.003169
7,knowledge/07.txt,0.6400,0.003459
7,knowledge/07.txt,0.6500,0.003831
7,knowledge/07.txt,0.6600,0.004281
7,knowledge/07.txt,0.6700,0.004806
7,knowledge/07.txt,0.6800,0.005404
7,knowledge/07.txt,0.6900,0.006071
7,knowledge/07.txt,0.7000,0.006807
7,knowledge/07.txt,0.7100,0.007608
7,knowledge/07.txt,0.7200,0.008472
7,knowledge/07.txt,0.7300,0.009398
7,knowledge/07.txt,0.7400,0.010384
7,knowledge/07.txt,0.7500,0.011428
7,knowledge/07.txt,0.7600,0.012528
7,knowledge/07.txt,0.7700,0.013684
7,knowledge/07.txt,0.7800,0.014893
7,knowledge/07.txt,0.7900,0.016155
7,knowledge/07.txt,0.8000,0.017468
7,knowledge/07.txt,0.8100,0.018832
7,knowledge/07.txt,0.8200,0.020245
7,knowledge/07.txt,0.8300,0.021707
7,knowledge/07.txt,0.8400,0.023217
7,knowledge/07.txt,0.8500,0.024773
7,knowledge/07.txt,0.8600,0.026376
7,knowledge/07.txt,0.8700,0.028025
7,knowledge/07.txt,0.8800,0.029719
7,knowledge/07.txt,0.8900,0.031459
7,knowledge/07.txt,0.9000,0.033242
8,knowledge/08.txt,0.5100,0.005011
8,knowledge/08.txt,0.5200,0.004340
8,knowledge/08.txt,0.5300,0.003761
8,knowledge/08.txt,0.5400,0.003271
8,knowledge/08.txt,0.5500,0.002864
8,knowledge/08.txt,0.5600,0.002536
8,knowledge/08.txt,0.5700,0.002283
8,knowledge/08.txt,0.5800,0.002102
8,knowledge/08.txt,0.5900,0.001989
8,knowledge/08.txt,0.6000,0.001942
8,knowledge/08.txt,0.6100,0.001956
8,knowledge/08.txt,0.6200,0.002030
8,knowledge/08.txt,0.6300,0.002161
8,knowledge/08.txt,0.6400,0.002347
8,knowledge/08.txt,0.6500,0.002585
8,knowledge/08.txt,0.6600,0.002874
8,knowledge/08.txt,0.6700,0.003211
8,knowledge/08.txt,0.6800,0.003594
8,knowledge/08.txt,0.6900,0.004023
8,knowledge/08.txt,0.7000,0.004495
8,knowledge/08.txt,0.7100,0.005009
8,knowledge/08.txt,0.7200,0.005564
8,knowledge/08.txt,0.7300,0.006159
8,knowledge/08.txt,0.7400,0.006791
8,knowledge/08.txt,0.7500,0.007461
8,knowledge/08.txt,0.7600,0.008166
8,knowledge/08.txt,0.7700,0.008907
8,knowledge/08.txt,0.7800,0.009682
8,knowledge/08.txt,0.7900,0.010490
8,knowledge/08.txt,0.8000,0.011331
8,knowledge/08.txt,0.8100,0.012204
8,knowledge/08.txt,0.8200,0.013109
8,knowledge/08.txt,0.8300,0.014043
8,knowledge/08.txt,0.8400,0.015008
8,knowledge/08.txt,0.8500,0.016003
8,knowledge/08.txt,0.8600,0.017026
8,knowledge/08.txt,0.8700,0.018078
8,knowledge/08.txt,0.8800,0.019158
8,knowledge/08.txt,0.8900,0.020266
8,knowledge/08.txt,0.9000,0.021402
9,knowledge/09.txt,0.5100,0.008037
9,knowledge/09.txt,0.5200,0.006958
9,knowledge/09.txt,0.5300,0.006023
9,knowledge/09.txt,0.5400,0.005222
9,knowledge/09.txt,0.5500,0.004550
9,knowledge/09.txt,0.5600,0.003999
9,knowledge/09.txt,0.5700,0.003565
9,knowledge/09.txt,0.5800,0.003240
9,knowledge/09.txt,0.5900,0.003020
9,knowledge/09.txt,0.6000,0.002901
9,knowledge/09.txt,0.6100,0.002876
9,knowledge/09.txt,0.6200,0.002943
9,knowledge/09.txt,0.6300,0.003098
9,knowledge/09.txt,0.6400,0.003336
9,knowledge/09.txt,0.6500,0.003654
9,knowledge/09.txt,0.6600,0.004049
9,knowledge/09.txt,0.6700,0.004519
9,knowledge/09.txt,0.6800,0.005060
9,knowledge/09.txt,0.6900,0.005669
9,knowledge/09.txt,0.7000,0.006345
9,knowledge/09.txt,0.7100,0.007084
9,knowledge/09.txt,0.7200,0.007886
9,knowledge/09.txt,0.7300,0.008747
9,knowledge/09.txt,0.7400,0.009667
9,knowledge/09.txt,0.7500,0.010643
9,knowledge/09.txt,0.7600,0.011673
9,knowledge/09.txt,0.7700,0.012757
9,knowledge/09.txt,0.7800,0.013892
9,knowledge/09.txt,0.7900,0.015078
9,knowledge/09.txt,0.8000,0.016313
9,knowledge/09.txt,0.8100,0.017597
9,knowledge/09.txt,0.8200,0.018927
9,knowledge/09.txt,0.8300,0.020304
9,knowledge/09.txt,0.8400,0.021726
9,knowledge/09.txt,0.8500,0.023192
9,knowledge/09.txt,0.8600,0.024703
9,knowledge/09.txt,0.8700,0.026256
9,knowledge/09.txt,0.8800,0.027852
9,knowledge/09.txt,0.8900,0.029491
9,knowledge/09.txt,0.9000,0.031170
10,knowledge/10.txt,0.5100,0.004874
10,knowledge/10.txt,0.5200,0.004148
10,knowledge/10.txt,0.5300,0.003522
10,knowledge/10.txt,0.5400,0.002990
10,knowledge/10.txt,0.5500,0.002546
10,knowledge/10.txt,0.5600,0.002188
10,knowledge/10.txt,0.5700,0.001910
10,knowledge/10.txt,0.5800,0.001709
10,knowledge/10.txt,0.5900,0.001580
10,knowledge/10.txt,0.6000,0.001521
10,knowledge/10.txt,0.6100,0.001529
10,knowledge/10.txt,0.6200,0.001600
10,knowledge/10.txt,0.6300,0.001732
10,knowledge/10.txt,0.6400,0.001922
10,knowledge/10.txt,0.6500,0.002167
10,knowledge/10.txt,0.6600,0.002467
10,knowledge/10.txt,0.6700,0.002817
10,knowledge/10.txt,0.6800,0.003218
10,knowledge/10.txt,0.6900,0.003665
10,knowledge/10.txt,0.7000,0.004159
10,knowledge/10.txt,0.7100,0.004697
10,knowledge/10.txt,0.7200,0.005277
10,knowledge/10.txt,0.7300,0.005899
10,knowledge/10.txt,0.7400,0.006560
10,knowledge/10.txt,0.7500,0.007261
10,knowledge/10.txt,0.7600,0.007999
10,knowledge/10.txt,0.7700,0.008773
10,knowledge/10.txt,0.7800,0.009582
10,knowledge/10.txt,0.7900,0.010426
10,knowledge/10.txt,0.8000,0.011304
10,knowledge/10.txt,0.8100,0.012214
10,knowledge/10.txt,0.8200,0.013156
10,knowledge/10.txt,0.8300,0.014129
10,knowledge/10.txt,0.8400,0.015132
10,knowledge/10.txt,0.8500,0.016166
10,knowledge/10.txt,0.8600,0.017228
10,knowledge/10.txt,0.8700,0.018319
10,knowledge/10.txt,0.8800,0.019439
10,knowledge/10.txt,0.8900,0.020586
10,knowledge/10.txt,0.9000,0.021760
11,math/01.txt,0.5100,0.002360
11,math/01.txt,0.5200,0.002015
11,math/01.txt,0.5300,0.001720
11,math/01.txt,0.5400,0.001473
11,math/01.txt,0.5500,0.001271
11,math/01.txt,0.5600,0.001111
11,math/01.txt,0.5700,0.000992
11,math/01.txt,0.5800,0.000912
11,math/01.txt,0.5900,0.000869
11,math/01.txt,0.6000,0.000862
11,math/01.txt,0.6100,0.000888
11,math/01.txt,0.6200,0.000946
11,math/01.txt,0.6300,0.001036
11,math/01.txt,0.6400,0.001155
11,math/01.txt,0.6500,0.001303
11,math/01.txt,0.6600,0.001478
11,math/01.txt,0.6700,0.001680
11,math/01.txt,0.6800,0.001907
11,math/01.txt,0.6900,0.002158
11,math/01.txt,0.7000,0.002434
11,math/01.txt,0.7100,0.002732
11,math/01.txt,0.7200,0.003052
11,math/01.txt,0.7300,0.003394
11,math/01.txt,0.7400,0.003756
11,math/01.txt,0.7500,0.004138
11,math/01.txt,0.7600,0.004540
11,math/01.txt,0.7700,0.004961
11,math/01.txt,0.7800,0.005401
11,math/01.txt,0.7900,0.005858
11,math/01.txt,0.8000,0.006333
11,math/01.txt,0.8100,0.006825
11,math/01.txt,0.8200,0.007333
11,math/01.txt,0.8300,0.007858
11,math/01.txt,0.8400,0.008399
11,math/01.txt,0.8500,0.008955
11,math/01.txt,0.8600,0.009527
11,math/01.txt,0.8700,0.010114
11,math/01.txt,0.8800,0.010716
11,math/01.txt,0.8900,0.011332
11,math/01.txt,0.9000,0.011963
12,math/02.txt,0.5100,0.002427
12,math/02.txt,0.5200,0.002092
12,math/02.txt,0.5300,0.001802
12,math/02.txt,0.5400,0.001555
12,math/02.txt,0.5500,0.001350
12,math/02.txt,0.5600,0.001184
12,math/02.txt,0.5700,0.001056
12,math/02.txt,0.5800,0.000962
12,math/02.txt,0.5900,0.000903
12,math/02.txt,0.6000,0.000876
12,math/02.txt,0.6100,0.000879
12,math/02.txt,0.6200,0.000912
12,math/02.txt,0.6300,0.000974
12,math/02.txt,0.6400,0.001062
12,math/02.txt,0.6500,0.001177
12,math/02.txt,0.6600,0.001317
12,math/02.txt,0.6700,0.001480
12,math/02.txt,0.6800,0.001667
12,math/02.txt,0.6900,0.001877
12,math/02.txt,0.7000,0.002108
12,math/02.txt,0.7100,0.002360
12,math/02.txt,0.7200,0.002633
12,math/02.txt,0.7300,0.002925
12,math/02.txt,0.7400,0.003237
12,math/02.txt,0.7500,0.003567
12,math/02.txt,0.7600,0.003916
12,math/02.txt,0.7700,0.004282
12,math/02.txt,0.7800,0.004666
12,math/02.txt,0.7900,0.005066
12,math/02.txt,0.8000,0.005483
12,math/02.txt,0.8100,0.005917
12,math/02.txt,0.8200,0.006366
12,math/02.txt,0.8300,0.006831
12,math/02.txt,0.8400,0.007311
12,math/02.txt,0.8500,0.007806
12,math/02.txt,0.8600,0.008316
12,math/02.txt,0.8700,0.008840
12,math/02.txt,0.8800,0.009379
12,math/02.txt,0.8900,0.009932
12,math/02.txt,0.9000,0.010499
13,math/03.txt,0.5100,0.002111
13,math/03.txt,0.5200,0.001825
13,math/03.txt,0.5300,0.001578
13,math/03.txt,0.5400,0.001367
13,math/03.txt,0.5500,0.001190
13,math/03.txt,0.5600,0.001047
13,math/03.txt,0.5700,0.000935
13,math/03.txt,0.5800,0.000853
13,math/03.txt,0.5900,0.000799
13,math/03.txt,0.6000,0.000773
13,math/03.txt,0.6100,0.000774
13,math/03.txt,0.6200,0.000799
13,math/03.txt,0.6300,0.000848
13,math/03.txt,0.6400,0.000921
13,math/03.txt,0.6500,0.001015
13,math/03.txt,0.6600,0.001131
13,math/03.txt,0.6700,0.001268
13,math/03.txt,0.6800,0.001424
13,math/03.txt,0.6900,0.001600
13,math/03.txt,0.7000,0.001794
13,math/03.txt,0.7100,0.002006
13,math/03.txt,0.7200,0.002235
13,math/03.txt,0.7300,0.002482
13,math/03.txt,0.7400,0.002744
13,math/03.txt,0.7500,0.003022
13,math/03.txt,0.7600,0.003316
13,math/03.txt,0.7700,0.003624
13,math/03.txt,0.7800,0.003947
13,math/03.txt,0.7900,0.004284
13,math/03.txt,0.8000,0.004635
13,math/03.txt,0.8100,0.004999
13,math/03.txt,0.8200,0.005377
13,math/03.txt,0.8300,0.005767
13,math/03.txt,0.8400,0.006170
13,math/03.txt,0.8500,0.006585
13,math/03.txt,0.8600,0.007012
13,math/03.txt,0.8700,0.007452
13,math/03.txt,0.8800,0.007903
13,math/03.txt,0.8900,0.008365
13,math/03.txt,0.9000,0.008839
14,math/04.txt,0.5100,0.003683
14,math/04.txt,0.5200,0.003211
14,math/04.txt,0.5300,0.002803
14,math/04.txt,0.5400,0.002456
14,math/04.txt,0.5500,0.002167
14,math/04.txt,0.5600,0.001934
14,math/04.txt,0.5700,0.001752
14,math/04.txt,0.5800,0.001620
14,math/04.txt,0.5900,0.001536
14,math/04.txt,0.6000,0.001496
14,math/04.txt,0.6100,0.001500
14,math/04.txt,0.6200,0.001544
14,math/04.txt,0.6300,0.001628
14,math/04.txt,0.6400,0.001749
14,math/04.txt,0.6500,0.001906
14,math/04.txt,0.6600,0.002097
14,math/04.txt,0.6700,0.002322
14,math/04.txt,0.6800,0.002579
14,math/04.txt,0.6900,0.002866
14,math/04.txt,0.7000,0.003183
14,math/04.txt,0.7100,0.003529
14,math/04.txt,0.7200,0.003902
14,math/04.txt,0.7300,0.004302
14,math/04.txt,0.7400,0.004728
14,math/04.txt,0.7500,0.005179
14,math/04.txt,0.7600,0.005655
14,math/04.txt,0.7700,0.006154
14,math/04.txt,0.7800,0.006676
14,math/04.txt,0.7900,0.007221
14,math/04.txt,0.8000,0.007787
14,math/04.txt,0.8100,0.008376
14,math/04.txt,0.8200,0.008985
14,math/04.txt,0.8300,0.009615
14,math/04.txt,0.8400,0.010265
14,math/04.txt,0.8500,0.010934
14,math/04.txt,0.8600,0.011624
14,math/04.txt,0.8700,0.012332
14,math/04.txt,0.8800,0.013059
14,math/04.txt,0.8900,0.013805
14,math/04.txt,0.9000,0.014570
15,math/05.txt,0.5100,0.003005
15,math/05.txt,0.5200,0.002654
15,math/05.txt,0.5300,0.002350
15,math/05.txt,0.5400,0.002091
15,math/05.txt,0.5500,0.001875
15,math/05.txt,0.5600,0.001699
15,math/05.txt,0.5700,0.001562
15,math/05.txt,0.5800,0.001461
15,math/05.txt,0.5900,0.001395
15,math/05.txt,0.6000,0.001363
15,math/05.txt,0.6100,0.001361
15,math/05.txt,0.6200,0.001391
15,math/05.txt,0.6300,0.001448
15,math/05.txt,0.6400,0.001534
15,math/05.txt,0.6500,0.001646
15,math/05.txt,0.6600,0.001784
15,math/05.txt,0.6700,0.001946
15,math/05.txt,0.6800,0.002131
15,math/05.txt,0.6900,0.002340
15,math/05.txt,0.7000,0.002570
15,math/05.txt,0.7100,0.002821
15,math/05.txt,0.7200,0.003092
15,math/05.txt,0.7300,0.003383
15,math/05.txt,0.7400,0.003693
15,math/05.txt,0.7500,0.004022
15,math/05.txt,0.7600,0.004368
15,math/05.txt,0.7700,0.004732
15,math/05.txt,0.7800,0.005112
15,math/05.txt,0.7900,0.005510
15,math/05.txt,0.8000,0.005923
15,math/05.txt,0.8100,0.006352
15,math/05.txt,0.8200,0.006796
15,math/05.txt,0.8300,0.007255
15,math/05.txt,0.8400,0.007729
15,math/05.txt,0.8500,0.008217
15,math/05.txt,0.8600,0.008719
15,math/05.txt,0.8700,0.009235
15,math/05.txt,0.8800,0.009765
15,math/05.txt,0.8900,0.010309
15,math/05.txt,0.9000,0.010865
16,math/06.txt,0.5100,0.004305
16,math/06.txt,0.5200,0.003697
16,math/06.txt,0.5300,0.003167
16,math/06.txt,0.5400,0.002711
16,math/06.txt,0.5500,0.002326
16,math/06.txt,0.5600,0.002007
16,math/06.txt,0.5700,0.001752
16,math/06.txt,0.5800,0.001557
16,math/06.txt,0.5900,0.001420
16,math/06.txt,0.6000,0.001338
16,math/06.txt,0.6100,0.001308
16,math/06.txt,0.6200,0.001328
16,math/06.txt,0.6300,0.001396
16,math/06.txt,0.6400,0.001510
16,math/06.txt,0.6500,0.001668
16,math/06.txt,0.6600,0.001869
16,math/06.txt,0.6700,0.002110
16,math/06.txt,0.6800,0.002390
16,math/06.txt,0.6900,0.002707
16,math/06.txt,0.7000,0.003062
16,math/06.txt,0.7100,0.003451
16,math/06.txt,0.7200,0.003873
16,math/06.txt,0.7300,0.004329
16,math/06.txt,0.7400,0.004816
16,math/06.txt,0.7500,0.005334
16,math/06.txt,0.7600,0.005881
16,math/06.txt,0.7700,0.006457
16,math/06.txt,0.7800,0.007061
16,math/06.txt,0.7900,0.007693
16,math/06.txt,0.8000,0.008351
16,math/06.txt,0.8100,0.009034
16,math/06.txt,0.8200,0.009743
16,math/06.txt,0.8300,0.010477
16,math/06.txt,0.8400,0.011234
16,math/06.txt,0.8500,0.012015
16,math/06.txt,0.8600,0.012819
16,math/06.txt,0.8700,0.013646
16,math/06.txt,0.8800,0.014494
16,math/06.txt,0.8900,0.015365
16,math/06.txt,0.9000,0.016257
17,math/07.txt,0.5100,0.004303
17,math/07.txt,0.5200,0.003754
17,math/07.txt,0.5300,0.003279
17,math/07.txt,0.5400,0.002875
17,math/07.txt,0.5500,0.002538
17,math/07.txt,0.5600,0.002264
17,math/07.txt,0.5700,0.002051
17,math/07.txt,0.5800,0.001895
17,math/07.txt,0.5900,0.001794
17,math/07.txt,0.6000,0.001745
17,math/07.txt,0.6100,0.001746
17,math/07.txt,0.6200,0.001794
17,math/07.txt,0.6300,0.001888
17,math/07.txt,0.6400,0.002025
17,math/07.txt,0.6500,0.002205
17,math/07.txt,0.6600,0.002424
17,math/07.txt,0.6700,0.002682
17,math/07.txt,0.6800,0.002977
17,math/07.txt,0.6900,0.003308
17,math/07.txt,0.7000,0.003674
17,math/07.txt,0.7100,0.004072
17,math/07.txt,0.7200,0.004503
17,math/07.txt,0.7300,0.004965
17,math/07.txt,0.7400,0.005457
17,math/07.txt,0.7500,0.005979
17,math/07.txt,0.7600,0.006529
17,math/07.txt,0.7700,0.007106
17,math/07.txt,0.7800,0.007710
17,math/07.txt,0.7900,0.008340
17,math/07.txt,0.8000,0.008996
17,math/07.txt,0.8100,0.009676
17,math/07.txt,0.8200,0.010381
